 Dick_Rogers, Dick_Rogers
 Digitalblakangel, Digitalblakangel
 differlot, differlot
 Choggernaut, SurenBaryan
 Amus, Amus
 Cpt_Blackudder, DiBlackadder
 ipp, ippaii
 Slayers1973, Slayer
 pinball5, pinball5
 Dianory, DD7
 Deadeye_1911, Deadeye
 NolaSwamp, NolaSwamp
 Genocide21, Darthvader
 Darkhaw, Darkhawk
 KingCramer, KingCramer
 LauChan, DanGOsan
 Coyote714, Coyote714
 IPraiseTheSun, Damien
 D_Trolls, D_Trolls
 Nex_Somnis, Nex Somnis
 Cynoe, Cynoe
 Cyrex1, Cyrex6
 cyferion, Cyferion
 Attilius, Attilius
 Redlinerookie, Redlinerookie
 BlindDi, Pagon
 squishykid, squishykid
 SirBloodDrinker, Blind and crazy
 SiemonG, SiemonG
 SawceBawce, SawceBawce
 Orion730, Abram-730
 4Viate20, 4Viate20
 Airic_Knyght, Airic Knyght
 pjdanger, pjdanger
 Gergo, van Tramenk
 Kal-loko, Kal
 Moojoo, Mojo
 bw27, bw27
 Herq, Herq
 gazza30, gazza30
 Ryzajo, Ryza
 AlderKertor, Alder Kertor
 Ethreck, Ethreck
 Somtaaw-Sa, Somtaaw-Sa
 GenZhang, Gen Woj
 Nanonuker, Nanonuker
 HighwindHero, Zonoro
 LeakproofFrank, LeakproofFrank
 Elric-013, Elric
 Darix, Darix
 KryptoV, Benny
 pharonreichter, Pharon Reichter
 XuLo, XuLo
 WTQuack, WTQuack
 Deathstroke2000, Deathstroke2000
 Ultsu, Ultsu
 Neal0975, Neal
 RaiJoshua, RaiJoshua
 SundanceMcD, Sundance 
 devil5558, devil
 Honeybubu, Aerial
 Emily0808, Emily
 drj73521, DeathDealingDillon
 RoterPunkt, RoterPunkt
 ThatNewGuy12, ThatNewGuy
 WarDaemon, WarDaemon
 Termosina, Curare
 Suruasain, niasaurus
 nudino22, nudino22
 Leandersci, Leandersci
 Waveguide, Waveguide
 chuter, chuter
 noogic, Noogic
 Isyder, Isyder Uhad
 Sabin1, Sabin
 AlecWallace, Alec
 LordKryptmann, LordKryptmann
 Wescaris, Wescaris
 Revan84, Revan
 MADCATMK3, MADCAT
 randomjord93, RandomJord93
 Sem-XL, Sem
 Elfiend, jabawaky
 Manxyck, Manxyck
 WeberGrill, WeberGrill
 Gevi, Gevi
 Atrus25, Atrus
 Arkamedeez, Arkamedeez
 Ethica, Ethica
 Fl4co, Flaco
 Scandus, Scandus
 Bravo16, Bravo 16
 IlSucio, IlSucio
 VelvetH, Velvet
 Azhen, Azhen
 Hyren, Hyren
 gawee08, Gawee08
 tsiybur, Tsiybur
 Mugshot, Mugshot
 I_Funky_I, Funky
 KnightRyder, Knight
 Tripstar, Tripstar
 Zenshichi, Zenshichi
 Roadkill0311, Roadkill0311
 Fureloka, Fureloka
 UnDeadlegend, UnDeadLegend
 crueondanet, CrueOndanet
 kikboxa, Kikboxa
 Frakk, Frakk
 RogaDanar, RogaDanar
 KongouPak, KongouPak
 Mara_2k, Mara_2k
 MrMan112358, MrMan112358
 Garrus1995, Garrus1995
 Carpetcrawler, Carpetcrawler
 MVO, MortorV
 cwin, cwin
 Aurokhai, Aurokhai
 BlueGhost7, BlueGhost7
 Waynow, Waynow
 uwe147, uwe147
 umatillakilla, umatillakilla
 VicenteProD, VicenteProD
 Arvell, Arvell Crynyd
 esserionravenheart, Esserion Ravenheart
 Ctrl-Alt-Rage, Conroy Kincaid
 XxReborNAirSoulxX, ReborNAirSoul
 i_scream_truck, i_scream_truck
 Nalushima, Nalushima
 Zincria, Zincria
 John-Duff, John Duff
 Wesken, Husher
 TigraPoedie44, Tigra
 CaptainSC, Captain
 HoTSHoT671, Hotshot
 Xanis, Xanis
 h3r3tik, H3r3tik
 Varlon1, Spacehog
 feindz, feindz
 Myrtille, Myrtille
 CrazieIvan, CrazieIvan
 Filmgrip, Filmgrip
 StealthyRiptide, BecauseLogic
 Xacnar, Xacnar
 timbale, timbale
 DrRickMarshall2, DrRickMarshall2
 morozko, Oliver
 ililolili, ililolili
 BrockStrongo, gargamel
 kajisora, kajisora
 G_Burrows, Grayson Burrows
 Perrr, Per
 Winch, Winchomski
 ersatz999, ersatz999
 Rikovik, Rikovik
 Grevling1, Tor
 BuzzBazz, Janno Sinclair BuzzBazz
 Gerathon, Gerathon
 Rybak, Rybak
 LionOfJudah, LionOfJudah
 Ejotei, Ejotei
 realitypeel, realitypeel
 InternetBadass, InternetBadass
 CMDRzombipuppy, CMDR zombipuppy
 Anglo_Saxon, Saxon
 Malodomini, Malodomini
 StinkyDiaper, Stinky Diaper
 Hellbread, Hellbread
 Grotesc, Grotesque
 Y_Ddraig_Goch, Ace Rimmer
 Serensis, Serensis
 BackToGodYouGo, BackToGodYouGo
 cerpico, Bravestar
 Sgt_Solanine, Solanine
 Stralgarr, Stralgarr
 Sprit, Sprit
 RastaMonsta, Rasta Monsta
 BluefalconHammer, Bluefalcon
 Kuchulayn, Kuchulayn
 Rohx, Rhox
 Ryenose, Ryenose
 Kosk, Kosk
 Kronix2105, Kronix
 MickySeefa, MickySeefa
 Maximus3, Maximus3
 aka1337, Beleghor
 Cyyba, Cyyba
 URYN, URYN
 Milkbone13fox, Milkbone
 PadFoot, PadFoot
 Indy_UKCM, Indy_UKCM
 Jeanke, Jean
 JaLop92, JaLop92
 deepskydiver, deepskydiver
 Huntsman35, Section35
 UncleDirty, Uncle Dirty
 RagingRush, RagingRush
 HaroldBishop, HaroldBishop
 Sheedan, Kazer
 Fredushka, Fred
 OperativeLight, Operative Light
 Trence, GravitySwell
 McCooly, Connor McCooly
 tux0racer, tux0racer
 Trienta, Lasse Laker
 Questi0n, Questi0n
 TheGreyPilgrim, MrBaggins
 Nikolater, Nikolater
 Hunter1231, Hunter1231
 GamingVyce, GamingVyce
 tburger, tburg
 SoulFallen, SoulFallen
 kbrooks33, Kyle Brooks
 Naked_Eagle, Naked Eagle
 Denneth, Denneth
 Tree_Burn, Chris
 FusionCannon, ????? 
 citizenalpha, citizenalpha
 Warmth, Toaster
 Falanx, Bliz
 wedtm, wedtm
 boulanger, Boulanger
 DrRocket, DrRocket
 trunkwillo, Trunkwillo
 Eath142937, Eath
 Patho_g3n, Patho_g3n
 Cpt_Bradley, Cpt.Bradley
 Apshai, Ghost Sturgeon
 Shade08, Shade08
 xFEZx, FEZ
 Sam_B, Sam Browne
 TheBrokenOne, TheBrokenOne
 Joppied, joppied
 Moonbiterr, Moonbiterr
 runicdragon, RunicDragon
 zeasite, Jer?nimo
 Jadoxx, Jd
 Bliro, Bliro
 i-merlin, Merlin
 naama, Lord Naamakauhu
 Ookami_3, Ookami_3
 Pukci, Puk
 Sur_Star, Sur_Star
 Malferius, Malferius
 Gwesky, Gwesky
 Farax, Farax
 Realiity, Realiity
 Thebeast2501, Thebeast2501
 AaztarothTheDefiler, Aaztaroth
 ifu, ifuri
 rajonz, Rajanator
 F_R_O_S_T, Frost
 Redust, K9
 Mythikal, Mythikal
 ReddXIII, Mal Rutherford
 Blood_Eagle, BLOOD EAGLE
 Karlman, Karlman
 arc256, arc256
 i37, isosceles
 drketta, Dr. Ketta
 usam74, usam74
 mpolough, MP
 Phenn, Phenn
 Kuron, Kuroneko
 quakeman123, quakeman123
 Toxani, Toxani
 sky90spa, Sky90SPA
 SinaroLTD, SinaroLTD
 Yashiromaru, Yashiromaru
 MDOrn, MDOrn
 poss3ssed, POSS3SSED
 Xiaokai, Kaptest
 Dalbindor, Dalbinder Star
 StarlitGhost, Starlit Ghost
 highlander1983, Highlander
 Kirary, Kirary
 CapRoch, Captain Rochford
 kilray, Kilraden
 Delacavado, Dela
 Cornp, Cornpuffs
 pilot538, pilot538
 nogoodadvice, No Good Advice
 Markedgrave, Markedgrave
 StarshadowZC, Starshadow
 Keppa66, Keppa
 SablaGao, SablaGao
 INL, Insany-NL
 JSL_emmont, Jade Lemmont
 Qwitschi, Qwitschi
 GreentacK, GreentacK
 Varyar, Varyar
 Zerkini, Zerkini
 Mattaku, Mattaku
 Splatter42, Splatter
 ImpalaCommander, ImpalaCommander
 Shelwe, Ulthanash Shelwe
 GreyPhalen, GreyPhalen
 MoFE, MonFe
 Elzund, Elzund
 G1nger, G1ngerGam3r
 Kyuu_7, Ignited Cinder
 Nyghtrunner, Nyghtrunner
 Lean_Bean, Lean Bean
 iamtalisman, Talisman
 waltin_jamith, Waltin Jamith
 sheffy70, sheffy70
 chubz, chubz
 pacoson9, pacoson9
 Taque_Kalto, Taque
 SharksEatBabies, SharksEatBabies
 Drunkpak, drunkpak
 CAlloy, CrappyAlloy
 INCEPSEAN, INCEPSEAN
 Jinx122, Alex
 PsilozSR, PsilozSR
 someDevGuy, someDevGuy
 LazorSharks, LazorSharks
 Destruct1on, Destruct1on
 UncleB0urbon, UncleB0urbon
 Azlorn, Azlorn San
 ccman32, ccman32
 FriskyTurtle, FriskyTurtle
 Compost, Compost
 lord_archan, Archan
 hexdot, hexdot
 Monstertorsk, Monstertorsk
 Libert, Libert
 BarakaMeek, BarakaMeek
 DMfoer, Kenga
 ShadowDevil, ShadowDevil
 MeiLinxi, MLX
 scr0wler, scr0wler
 TokeCity, TokeCity
 Isaac_Gardeazabal, GardzinnBR
 CountyLineDJ, Jeff Lesesne
 Logan_703, Logan_703
 mwrichar, mwrichar
 Neffles, Neffles
 Hadrus, Hadrus
 Haos, Odysseus
 shad0wman, shad0wman
 ImmoralNeo, ImmoralNeo
 Koves, Koves
 SilentDash, _Silent_
 GravityBall, Elements
 Leff12345, Leff
 Arxas, Arxas
 k1zami, k1zami
 coco21, ptitcoc21
 Jacko_Willis, Jack Willis
 SongMing, Song.Sir
 mezzepa, mezzepa
 CaptainCapybara, CaptainCapybara
 AmidMany, LegoLess
 typhonjr, typhonjr
 toto2000, Triton
 DreamEyes, DreamEyes
 Skewerz, Skewerz
 xtremej, XtremeJ
 sluggercz, sluggercz
 PasDeBras, PasDeBras
 JesTT600, JesTT600
 Sunforce, Sunforce
 Putrid_Faith, Sash Templar
 N4M3Z, N4M3Z
 Raddock21, Raddock
 ShiftyMcNifty, Shifty McNifty
 Zatokan, Zatokan
 Tiger27, Tiger27
 Goldielocks, Goldielocks
 SymphonyofDeath, Lt Ace
 SlammDunk, SlammDunk
 Maxxximus92, Maximus
 RedMac, RedMac
 TheBackfiringVirus, TheBackfiringVirus
 Void_Time, Void Time
 Anarchy0nline, Anarchy
 Toaster075, Toaster
 n2lorakle, N2L- The Orakle
 Big_Cat, Big Cat
 ANZUL-LORD_ONE, Dirk
 OneAway, OneAway
 BigDaveUK, Big Dave
 Hellion2020, Hellion
 Kamoulox, Kamoulox
 Zoltan_Fargo, Zoltan Fargo
 Spitfiree, Spitfire
 Sangoria, Sangoria
 Cheezburglar, Cheezburglar
 Arakami, ArakaMi-0122
 TheRaVeN302, TheRaVeN302
 TR0PHY, TR0PHY
 OrionSB, OrionSB
 vernSL, vernSL
 Reventator, D.Romero.
 Youbadbrah, Tremor
 Reffen, Reffen
 Logadog, Logadog
 KingJames92, KingJames92
 Zedd_Zaimus, Zedd Zaimus
 hootenanny, hootenanny
 Magnumus, Magnumus
 Plovapoda, Plovapoda
 fillmore, Fillmore
 Dreggor, Dreggor
 Governal, Governal
 Fix2305, Fix
 Doctu, Docturok
 Flash65, Flash
 Articas, Articas
 Okfors, Okfors
 Grindle, Grindle
 Skar229, Skar
 Tycoonus, Tycoonus Maximus
 Cett, Cett
 Crownan, Crownan
 DrChizzad, DrChizzad
 scorch05, Scorch
 Lebruh, Lebruh Jims
 SabaNyym, SabaNyym
 Shikojiki, Shikojiki
 Yunie, Yunalesca
 Gunandrun, Caretaker
 Exur, Exur
 Virus_1, Virus_1
 TAGoo, TAG
 StevenTheGeek, StevenTheGeek
 TeslHexagon, Hexagon
 blinkz420, ragnar
 Nebulous-wave, Stargeak
 Tibtib15, Cmdt.Thibault 
 NiteSkie, NiteSkie
 MacheFueTFirst, MacheFueDFirst
 Waldfee, Waldfee
 LRCarver, Carver
 sanjapower, SanjaMod
 Dismay69, Chris
 doopian, Doopian
 FTLERR, FatalError
 Mut1ny, Mut1ny
 Kris1992, Kriss
 MrPast, Mr. Past
 QuasarBoy, Webby
 tearos, tearos
 Draycon, Drayco
 Tyberius, Tyberius
 KhanIsAlive, Zaith
 TyrantSpartan07, TyrantSpartan07
 MalevolentBrit, MalevolentBrit
 Milly_The_Kid, Milly
 Wobbi, Wobbuffet
 FeveredCarrot, Carrot
 Light_Storm, Shelob
 nros, Nuerosion
 Zuckerkorn, Zuckerkorn
 arknetvirus, arknet
 wafflewax, wafflewax
 marmara, marmara
 SovD, Sov
 KnottyBetaWolf, KnottyBetaWolf
 Zuhpey, zupe
 rowkuu, Rowkuu
 Rez-sama, [SIB] Rez
 DeltronOsiris, Deltron Osiris
 Gneuros, Gneuros
 toxinburn, toxinburn
 spid, Spidee
 Mirnus, Mirnus
 traviswalls, Travis Walls
 ipat8, iPat8
 InfernoComplex, InfernoComplex
 TheMinister, TheMinister
 oneninjatiger, OneNinjaTiger
 Wesslen, Weasel
 Sornicus, Sorn
 Sir_NOVA, Sir NOVA
 Black-Talon, Black-Talon
 Keilan, Keilan
 Eater, Eater
 Pompey, Pompey
 Squidlips43, Squid 
 Tycha, Tycha
 SamMonahan, [ACESHI] SamMonahan
 amorek, Amorek
 KalvinMal, Kalvin Mal
 lexi_bearr, lexi_bearr
 velocigoat28, adam
 Lucenthawk, Lucenthawk
 kyle226, Kyle
 inforcer, Raven
 brandoman1, brandoman
 bukkits, bukkits
 Gruntsplatter, Gruntsplatter
 stephane51170, stephane51
 Pagnus, Pagnus
 CreepyKrew, CreepyKrew
 JK114, Jakeraven
 mrratatosk, mrratatosk
 TPSDude, TPSDude
 Abstr4kT, Abstr4kT Shephard
 amilio, amilio23
 TerminatorG3R, TerminatorG3R
 hipoy, hipoy
 SeniorPickle, SeniorPickle
 Haqeesh, Mark
 SUHA, SUHA
 p00b34r, p00b34r
 55245, Gordon
 dirtyautobot, Dirty Autobot
 Bevic, Bevic
 Blighme, Bligh
 DaDommy, DaDommy
 Straiker, Straiker
 holdeneye, HoldenEye
 BreenaBarluna, Breena
 MadMurDoc, MadMurDoc
 Margolman, Margolman
 HaLfY47, HaLfY
 Grimbjorn, Grimbjorn
 Beenier, Beenier
 findere, Findere
 ZombieKing, Zombie
 Tiber_Octum, Tiber Octum
 alphablu22, alphablu22
 Idididid, Sanodor
 MrDuffo, MrDuffo
 Banyan55, Banyan
 EmbarRassing, EmbarRassing
 xRossix, Rossi
 Sickly, Sicklysweet
 JuJuBee, J. J. Bee
 Hijak1985, Hijak1985
 noblejosh, noblejosh
 iD3V0M4N, Vulkos Kerathien
 Vergewalt, Vergewalt
 sirkono, Sirkono
 ezy, EZY-E
 Pinecone1313, Pinecone
 Tessa, Ph?bus
 Eludar, Eludar
 Jackbling, Jackbling
 Xsquiggy22X, Dick Champy
 shell30, Shell
 HerreRambo, Heinz
 Vyax, Vyax
 Dvirus, Dvirus
 mpgtt, Tariel
 SteelSky1, SteelSky
 stins, Stins
 r0m30, r0m
 Glyconis, Glyconis
 asa69, asa
 Kpote, K-pote
 mattwall, bikesteel
 DedeYuubari, DedeYuubari
 RockyDodge, J Kissel
 onemadgoat, OneMadGoat
 ZoltanSnarf, Zoltan Snarf
 CrazySpace, CrazySpace
 ZeeKen, ZeroKelvin
 Drekkinsal, Drekkinsal
 JoeGI, JoeGI
 Humgio, Humgio
 rakanxx, rakanxx
 fox_inthe_box, fox_inthe_box
 coolsnap, coolsnap
 INCDEPC, Epic the Incandescent
 Semyonov, Semyonov
 MtnMan, MtnMan
 Renski, Renski
 Quickdraw_GER, Quickdraw GER
 ThxNomit, Nomit
 idolkiller, idolkiller
 Denbaat, Denbaat
 Maenorg, Maenorg
 ACEmat1211, ACEmat1211
 Zimms, Zed
 plerx, Pix
 JaYgo, JaYgo
 Mytrilherz, Mytrilherz
 Cms, Clemens
 Grypho, Gryph
 rubmebelly, rubmebelly
 Maverick_of_UC, Maverick
 meguroX_alpha, meguroX_alpha
 Bardli, Bardli
 Illkurok, Vom
 B0bD0g, Bobdog
 MadaJazz, Jazzy Knight
 self1sch, self1sch
 lpwills, wills
 MisterAeon, Origin Travel and Trade
 atomicp, AtomicP
 dunkylos, Dunkylos
 H0RS3, KRZH0RS3
 Long_Beard, Long_Beard
 Fluman, Fluman
 SHSW, SanHolo
 E_v_o_X, EvoX
 Mister_No, Mister_No
 Resarym, Resarym
 Misery0317, Misery0317
 Zeekzezoid, Zeekezoid
 Hank_Eerie, Hank Eerie
 Deloedenloed, Del?denl?D
 Obsidiurne, Kells
 sophaume, Barravell
 Fizdantalus, Fiz
 kasitt, Kasitt
 sheriff_80, sheriff_80
 Zivlix, Zivlix
 Zmetz6, Zmetz6
 Delta_Gamma, Delta_Gamma
 Gr0sny, Gr0sny
 akkari, Akkari
 Gnum, Gnum3
 Vasaran, Vasaran
 Michael_Weston, Shinken
 Red_Sky, Red Sky
 Jesse222, JesseRocks
 Xarlax, Xarlax
 incwormhordes, incwormhordes
 NuclearPenske7, NuclearPenske7
 Ozzyman, Ozzy66
 Noryen, Noryen
 DEVIP, DeftViper
 Tton, Tickerton
 benenator, Benenator
 Isolis, Isolis
 dredj, Dredj
 MFS, Markus
 Masteris, Masteris
 Ghostscorpion, Ghostscorpion
 ticklol, Ticklol
 Murdersauce, Murdersauce
 martinineter, Martinineter
 Regolith001, Regolith369
 sekraf, sekraf
 BTAKaSpeR, BTAKaSpeR
 Derpasaourus, Derpasaourus
 TheLateOne, bazzo90
 TxT_Vertex, Tenguu
 PoPsRy, PoPsRy
 MSU93, Spartans
 Deakkanite, The Maniac
 SammyDeluxe, SammyDeluxe
 adeptbro, Adeptbro
 G3L, Lost Pirates
 ekiim, ekim
 Rison, Rison
 DJ_Diddles, DJ Diddles
 RandomPilot, Random Pilot
 profesr7, profesr7
 Takamu, Mushinto Takamu
 treelimefrog, treelimefrog
 someoneplaymc, someoneplaymc
 DangerWayne, DangerWayne
 iotaa, peaches
 ThePhoenixRhapsody, PhoenixRhapsody
 romanbb, Roman
 GuinessDrinker, Lith
 DjaBooti, Dja Booti Ding Dong
 CyberOverload, Overload
 INTRUDER01, INTRUDER01
 baertekk, baertekk
 suicidalsamurai, suicidalsamurai
 Gladium, Marius
 trksh, Turkish
 randerson, Randerson
 Karrantath, Adamski
 Danzmann, Fuhrer Danzmann
 SARGE_NL, [ACES] Sarge
 krewZ, krewZ
 Manta-78, SCA_Manta
 shadowhand12, Malakai James Jeager
 Dusk_Reaper, Dusk
 lodewijk84, Lodewijk
 Mister-Flibble, His Divine Shadow
 Kingnova5, Kingnova5
 lionel, Lionel
 SuperVDF, SuperVDF
 EdBlom, Armgren
 leonlando, leonlando
 BlutTaeufer, BlutTaeufer
 Pestilence86, Pestilence86
 beakedporpoise, beakedporpoise
 xKim, Kim
 pinb, P!nback
 Donwolf2, Donwolf2
 Mattgibbi, Mattgibbi
 Coffeecups, Coffeecups
 CollateralDJ, CollateralDJ
 Parkinn, Parkinn
 turkale, Turkale
 Wred, Wred
 Hippystanks, TeaEarlGreyHot
 Shannomnom, Shannomnom
 Vinceburg, Vinceburg
 Nasrael, Nasrael
 ashleymedway," Ashley ""Starlord"" Medway"
 SaGiECHodE, jamie
 SgrA, SagittariusA
 Did_light, Did Light
 W3RTZ, WERTZ
 Redbad, Redbad
 theone38, Laf38
 Remeweek, Remeweek
 shent, daza119
 Chris_Deathridge, Chris Deathridge
 Shadow0x, Shadow Hybrid
 MajKola, MajorKola
 vahidkabir, Vahid Kabir
 Almonds, Almonds
 avaa, Avaa
 conkey, Connor
 Nighti81, Nightstalker
 ROB0CHRIST, R0B0CHRIST
 MavNaz, Maverick
 EggsTyrone, EggsTyrone
 Croquemort, Rambo XII
 FortyMilesHigh, FortyMilesHigh
 Stryfen, Stryfe
 fujin01, fujin
 Gervais, Oceania
 dodspilot, d?dspilot
 Sevainos, Sevainos
 Pietro, Pietro
 Pytox, Pytox
 ShinKaeru, Kaeru
 starcam, starcam
 Gremlin141, Gremlin141
 Bjones, Bob Jones
 Bubba_DeVille, Bubba DeVille
 Bxl, Bx
 Markus1, Mark
 JP32, J4P032
 Mycla, Mycla
 Shogh, Viz
 Angry_box, Angrybox
 Zions, Zions
 firejam, TenTonTicTac
 Poduke04, Poduke04
 AresTheGodOfWar, Ares
 vasbyt90, Terry
 zerokewl, zerokewl
 Tiberius_Opes1, Tiberius Opes
 Charles-Florianowicz, Gotern
 Leyle, Leyle
 Jack2310, Jack Sparrow
 Figo, Figo
 NXXR, NXXR
 freddywhite, Freddy_White
 MuzMan4000, MuzMan
 Reniak, Reniak
 LuciusNOR, LuciusNOR
 Nmouta, Nmouta
 DeKaEn, DeKaEn
 M_C_Escher, Escher
 Aski, Le Doctuer
 TyroneBiggums, TyroneBiggums
 Benseck, Bensen68
 Gunrun13, Gunrunner
 Wixy, Wixy
 Chauvz, Chauvz
 MadFable, Mad Fable
 Varuo, TheDiceParadox
 FeylenTwar, FeylenTwar
 rhialy, Rhialy
 Smokahad, Smokahad
 Adamarr, Adamarr
 Lilith666, Lilith
 McTickleStick, Ducks
 Rock57, ph57
 J_B, Jack Burton
 harvin, Harvingerr
 incendiumursa, Incendiumursa
 RustyMacgyver, Rusty Macgyver
 MiroMAN, MiroMAN
 Main, Main
 Dect_Pingu, Detective_Penguin
 Theof, Theof
 CptDirtyMike, Captain DirtyMike
 Vadrigar, Vadrigar
 SOTFstandfort, SOTFstandfort
 Sp00der, Sp00berism
 The_Next_Ben, The_Next_Ben
 Le_Jonny_41293, Le_Jonny_41293
 R1ncewind, Rincewind
 bashfulben, BashfulBen
 fakebadstone, fakebs
 Miles_Vorkosigan, Miles Vorkosigan
 camnatoli, maniac lot
 HarnamK, Namstar21
 McStabby, MrMcStabby
 Obbita, Obbita Obbita
 Kaizer12, Kaizer
 Covoc, Covoc
 Babydel, Babydel
 Jonathan_Swift, Jonathan Swift
 cevune0, cevune0
 MW5, Mechwarrior
 Jodobrowo, Jordon
 Soulstrom, Erik Al'Thir
 Joshua94, Joshua 
 Shovah_kaius, Shovah
 pjf628, pjf628
 Gr33nH4wk, GreenHawk
 lorithias, Lorithias
 Coltsox, Coltsox
 crazymarc, Crazy
 Protactinium, Pr?tactinium
 S-t-a-t-i-K, StatiK
 kmacferty, K.Macferty
 saemus, hamish
 JimERussler, JimERussler
 Frosty3k, Frosty3k
 rodamus_prime, Rodamus_prime
 Theoros42, Rum
 draco123, drako chelian
 Azrael4iv, Azrael
 xandane1, Xandane
 N7-Shepard, Bear
 B3NNYZOOSE, B3NNYZOOSE
 Von_Strangle, Dalen
 BitSmith, BitSmith
 Nedkelly720, Nedkelly
 hovidady, papahovi
 AntmansBigXmas, AntmansBigXmas
 shenjian, UK
 kknight, susfu
 MrFixesTires, Mr.FixesTires
 eleason, Eleason
 HappierCamper, HappierCamper
 Haradoon, Haradoon
 tele1, tele1
 StarDestro, Star Destroyer
 Xenobuild, Xenobuild
 Pavelow1199, Pavelow
 Nighto, Nighto
 FearedHavoc, FearedHavoc
 BlazerJM, Blazer
 Erased_God, Erased
 Ardnec, Ardnek
 zenf, Zen
 Lx33, Lx33
 Gartram, Cpt. Edward Gartram
 kwwwar, kwwwar
 Ridscott, Ridscott
 Parrius, Parrius Tremarr
 jerichofish, jerichofish
 macriti, macriti
 Eritasy, Eritasy
 EBIOT, ebiott
 MrNukes, Mr Nukes
 Pepecadome, Pepecadome
 CodySmith, Azor Ahai
 JackTang, Jack
 Prodmage, Prodmage
 SkyCarbon, SkyCarbon
 Yanne, Yanne
 noctis009, Noctis
 Hausser, Hausser
 Oblisis, Oblisis
 Apothe0sis, Eisenhorn
 mobious44, Ragnar
 Ghalahad, Ragnar
 robust123, robust123
 Jebusss, Jebus
 soting, Scoteen
 TedSeven, TedSeven
 Okso, Okso
 DDom23, DDom23
 roipriam, Priam
 SteampunkVault, SteampunkVault
 Livefire, Markh57
 Gryph3n, Gryphen
 mmaxxwell, Maxwell
 J0hn_Doe, JohnD
 MrTastyFace, Dirty Frank
 Rqph, Rqph
 Solbero, Solbero
 Casbah_Sr, Les
 enoa, enoa
 DirtiDodger, DirtiDodger
 xAngel-of-Deathx, Angel of Death
 coyote_charentais, coyote
 Gunnra-Starrie, Gunnra Starrie
 Eliterunner, Jcc_Elite
 xpv, XpressiV_UM
 Stricknine, Stricknine
 PeerKatz, Pe'er Katz
 OU1, Brokkollley
 Raphael2lep, Raphael
 Corkyman, Corkyman
 Nzere, Nzerekore
 Sinistro3, Mavined Sinistro
 shinydopy, shinydopy
 Promomansr, Promomansr
 nCharms, nCharms
 SWX, Shwinx
 TheCrowing, TheCrowing
 MUCKSTER, MUCKSTER
 dreamspell, Dreamspell
 sic42, SiC42
 Daftrinzler, Rinzler
 LBJack, LBJack
 alerus, Alerus
 zepphyre, Zepphyre
 benitopaco, Benito Paco
 ScrubSauce, Scrub Sauce
 Voight-Kampff, Drake Langham
 ncuxoz, kaizen
 Heso95, Heso95
 Balugar, Balugar
 Digilax, Digilax
 Karmachaos, Karma
 Eano, Eanraig
 Sauce54, Saucy
 OneWing, OneWingSquirrel
 Cold_as_Ice, MagikMan191
 coco2142, coco
 Exia206, Exia
 corndogg, corndogglio
 fintel, b3rt
 MaRky-TheWolf, MaRky-TheWolf
 RussianDragan, RussianDragan
 Ebonystar, Ebonystar
 caradis, caradis
 Mika999, Mika
 Apocolapse, Apocolapse
 The_Varangian, The_Varangian
 KK_Viper, K K
 PowerGlove, Power Glove
 elijahwan, elijahwan
 Crotchrocket, Crotchrocket1980
 Willowridge, Willow
 Aranohtar, StrudelTheDancingPastry
 MINANISM, MINANISM
 mcgreen, McGreen
 Lordee, Lorde
 Soapgreen, SoapGreen
 Kiljaedan, Phenrix
 KuroDarkness, Kuro Darkness
 cca33, adad212
 MarTyLee, MarTy
 Gaki, Gaki
 DutchCaptain, DutchCaptain
 Alex-Mercer, Alex Mercer
 kraff_dinner, kraff_dinner
 Revan_Tiberius, Revan Tiberius
 8795, Eighty Seven
 Kawolt, Kawolt
 willup, willup
 Fox-0ne, Fox
 MinjaMan, MinjaMan
 skymayo, mayo
 Necro-Clutch, Andrew
 Datheadshot, Papani
 Julios_Cores, Crypt
 Klarence, Klifton
 GTSOB, Gramoth
 FCSM, Lysander
 Bloddrunk, Bloddrunk
 nathanielcedric, Cedric
 William-043, William-043
 Bildur, MajorMort
 Celonius, Celonius
 VanHam, VanHam
 Kyol, ? Kyol
 Dragon-Fox, Fox
 runtstain, runtstain
 LaughingLiu, Laughing
 Hellhow, Hellhow
 DrSbrotti, Doctor Sbrotti
 Jack_Reacher, Jack Reacher
 Spatharius, Spatharius
 Namica42, Monro Epic
 KIZZYKIZZA, KIZZY
 StrongRod, Gill Amonue
 apsy, APSy
 ripperrs, ripperrs
 MiaowGaiGar, MiaowGaiGar
 GMRB12, G.M. - Bear
 BuckNasty99, BuckNasty
 Starship_Scimitar, Scimitar
 Ba1e, Ba1e
 Rixsaw, Rixsaw
 Ryback62380, Ryback
 tarrori, tarrori
 herzog-ch, Herzog
 FritzFingerhoff, FritzFingerhoff
 Lyle_Shnub, Lyle Shnub
 Divot, Divot
 Syrox25, Syrox
 GriseBarbe, Ol?rin
 ctrlx, ctrlx
 DamenBear, Damen
 Sayazaki, Johnsen Sayazaki
 Seer_5454, Seer_94
 feli2396, feli2396
 GoodTimesDelta, Good Times Delta
 tankindude, tankindude
 TheKnifeKitty, Knife Kitty
 TheWetan, wetan
 Qualtar, Qualtar
 Luigitheplumber, chris
 philtyrich, philtyrich
 ridinbean, Riding Bean
 mumbles2, mumbles
 OddsAre, OddsAre
 WSimons, Walton
 seoinage, seoinage
 Wselfwulf, Wselfwulf
