235742,145803,159600,676,1,8,0,0,0,0,1370390400,1475902292,0,1,1391077500,3
235739,70270,89470,238,0,8,5,0,0,0,1353283200,1486932185,0,1,1391191440,4
235736,255757,218606,0,0,8,0,0,0,0,1390608000,1398492092,0,1,1391265720,3
235733,188595,225763,676,0,8,0,0,0,0,1379548800,1481823918,0,1,1391265720,3
235730,25135,6459,676,0,8,0,0,0,0,1348617600,1493362347,0,0,1391265960,3
235724,55688,218918,670,1,8,0,0,0,0,1352592000,1393511407,0,1,1391265960,3
235718,169644,220442,676,1,8,0,0,0,0,1375574400,1482003908,0,1,1391265960,4
235475,56159,218963,238,1,5,8,0,0,0,1352592000,1427017652,0,1,1391265960,4
235727,68494,36004,292,1,8,0,0,0,0,1353283200,1499376684,1497455203,1,1391265960,3
235721,143245,210708,112,0,8,0,0,0,0,1369526400,1502576233,0,1,1391265960,3
235715,55601,133766,64,1,35,8,0,0,0,1352246400,1482876340,0,1,1391265960,4
235478,34485,230187,670,1,8,0,0,0,0,1350172800,1486759654,0,1,1391337900,4
235514,112398,166213,676,1,8,0,0,0,0,1359763200,1471889079,1495315892,1,1391337960,3
235613,218386,19613,676,1,8,0,0,0,0,1384992000,1493080406,1494946907,1,1391338020,3
235616,143795,110274,676,1,8,0,0,0,0,1369785600,1492823090,0,1,1391338080,3
235676,24871,233520,0,0,8,0,0,0,0,1348444800,1409666158,0,0,1391338320,3
235679,106484,80968,217,0,71,8,0,0,0,1357257600,1487116816,0,1,1391338320,4
235682,156902,4400,322,1,8,0,0,0,0,1372464000,1502126886,0,1,1391338320,4
235673,13807,45725,676,0,8,0,0,0,0,1347408000,1492972309,0,1,1391339280,4
235670,48649,218316,0,0,8,0,0,0,0,1351209600,1480111140,0,0,1391339640,4
235667,78409,198752,676,0,8,26,0,0,0,1353456000,1480351560,0,1,1391339760,4
235664,66980,8247,238,0,5,8,0,0,0,1353196800,1499885799,0,1,1391339760,3
235658,145294,46933,676,0,8,0,0,0,0,1370217600,1483680606,1495294016,1,1391340000,4
235661,55530,218937,0,0,8,0,0,0,0,1352505600,1485175801,0,1,1391340000,4
235655,20970,48011,313,0,8,50,0,0,0,1347580800,1499881385,0,1,1391341320,4
235685,90971,213814,613,1,8,65,0,0,0,1354492800,1480490195,0,1,1391341320,4
235646,62238,225804,0,0,8,0,0,0,0,1353110400,1475531300,0,1,1391341980,4
235643,214181,59885,40,1,8,0,0,0,0,1384300800,1491632102,1495573913,1,1391341980,3
235652,176168,93385,676,1,8,0,0,0,0,1377734400,1502156178,0,1,1391341980,4
235640,176872,28812,40,1,8,0,0,0,0,1377820800,1497759039,0,1,1391341980,4
235637,219253,9052,451,0,8,0,0,0,0,1385078400,1491510666,0,1,1391342100,4
235634,54679,103959,442,0,8,5,35,0,0,1352246400,1493379218,0,1,1391342400,4
235631,36373,8197,175,0,8,44,0,0,0,1350259200,1495623488,1494258998,1,1391360280,4
235610,88502,21086,670,0,8,0,0,0,0,1353110400,1500143849,0,1,1391361060,3
235628,157451,229577,0,0,8,0,0,0,0,1372636800,1476597934,0,1,1391362800,3
235607,245115,171037,676,1,8,0,0,0,0,1388448000,1482192126,0,1,1391415840,3
235547,171211,37796,676,1,8,0,0,0,0,1376179200,1494031131,0,1,1391416140,3
235397,35104,101742,676,0,8,0,0,0,0,1350172800,1480410493,0,0,1391418480,3
235394,20295,40541,0,0,8,0,0,0,0,1347494400,1488731575,0,1,1391418480,3
235592,39349,104897,40,0,8,0,0,0,0,1350432000,1492913415,0,1,1391420400,3
235586,200229,224250,676,1,8,0,0,0,0,1381795200,1472285914,0,1,1391420400,3
235583,201456,87512,0,0,8,0,0,0,0,1382054400,1476508761,0,1,1391420400,4
235601,100605,234584,0,0,8,0,0,0,0,1351296000,1456473209,0,0,1391420400,3
235598,195540,262808,676,0,8,0,0,0,0,1381017600,1450060917,0,0,1391420400,3
235589,205358,229757,40,0,8,0,0,0,0,1382745600,1418871124,0,1,1391420400,3
235604,75924,255288,508,0,8,0,0,0,0,1353369600,1435095630,0,1,1391420400,3
235595,140314,0,0,0,8,0,0,0,0,1368489600,1439810188,0,0,1391420400,3
235580,148832,218108,0,0,8,0,0,0,0,1371340800,1484440283,0,1,1391437080,3
235577,51243,42510,670,0,8,0,0,0,0,1351900800,1492183474,1494333233,1,1391441880,3
235574,28755,16334,238,0,8,5,0,0,0,1349308800,1490288732,0,1,1391441880,4
235568,22660,219528,0,0,8,0,0,0,0,1347753600,1422266570,0,1,1391443500,3
235559,113345,120132,40,0,8,0,0,0,0,1360195200,1498603526,0,1,1391443500,3
235556,251008,231818,676,1,8,0,0,0,0,1390089600,1484199440,0,1,1391443500,3
235553,170551,1343,238,1,8,5,0,0,0,1375920000,1494063108,0,1,1391443500,3
235562,51680,218508,676,1,8,0,0,0,0,1351814400,1447536376,0,0,1391443500,3
235571,160042,38257,112,1,8,0,0,0,0,1372896000,1471892533,0,1,1391443500,4
235565,85239,219377,64,1,32,8,0,0,0,1352592000,1474486630,0,1,1391443500,3
235550,226076,8273,670,1,8,0,0,0,0,1385683200,1491123521,0,0,1391443980,3
235544,226023,196120,442,0,35,8,0,0,0,1385683200,1499461346,1496926125,1,1391444760,4
235625,165535,4856,0,0,8,0,0,0,0,1372982400,1497979867,1497960459,1,1391444940,4
235622,73589,5473,40,1,8,0,0,0,0,1353369600,1495763863,1494788880,1,1391458560,4
235619,202120,122128,451,1,8,0,0,0,0,1381968000,1478393830,0,1,1391485380,4
235430,46255,68084,238,0,5,0,0,0,0,1351036800,1492330181,0,1,1391536260,4
235463,0,216870,676,1,8,17,0,0,0,1356912000,0,1504884450,1,1391678400,4
235520,106976,283074,0,0,8,0,0,0,0,1357430400,1443598399,0,0,1391678400,3
235460,66666,239273,0,0,8,0,0,0,0,1353196800,1479920818,0,1,1391678400,3
235466,64880,36081,676,0,8,0,0,0,0,1353196800,1502412433,0,1,1391678400,4
235529,49755,260511,0,0,8,0,0,0,0,1351641600,1450312335,0,0,1391678400,3
235526,96374,60468,472,1,8,47,0,0,0,1355443200,1491695517,0,1,1391678400,4
235523,33918,136922,676,0,8,0,0,0,0,1350000000,1474090068,0,1,1391678400,3
2573,4668,343,676,0,68,0,0,0,0,1347321600,1492099517,0,1,1391679060,5
235499,62720,231416,0,0,8,5,38,0,0,1353110400,1443122826,0,0,1391679060,3
235511,108038,56121,670,1,8,0,0,0,0,1357776000,1490909834,0,1,1391679060,4
235493,49967,218256,613,0,8,0,0,0,0,1351641600,1383099965,0,0,1391679060,3
235505,192931,59829,442,0,8,35,0,0,0,1380412800,1495900725,1495025355,0,1391679060,4
235481,16770,0,670,0,8,0,0,0,0,1347408000,1492865273,0,1,1391679060,4
235508,144713,163799,613,0,8,65,0,0,0,1370044800,1490806635,1495242848,0,1391679060,3
235406,91174,2885,112,1,8,0,0,0,0,1354579200,1498697334,0,1,1391679060,3
235502,182366,0,442,0,8,35,0,0,0,1378166400,1421443133,0,0,1391679060,4
235517,46441,221010,676,1,8,0,0,0,0,1351123200,1488703672,0,1,1391679060,4
235403,95705,222175,670,0,8,0,0,0,0,1351036800,1450347187,0,0,1391679060,4
235400,109189,166568,676,1,8,0,0,0,0,1358294400,1459988255,0,1,1391679060,4
235496,71770,13636,670,1,8,0,0,0,0,1350950400,1490798148,0,1,1391679060,4
235487,109851,218687,676,1,8,0,0,0,0,1358640000,1372743848,0,1,1391679060,3
235490,82651,0,676,0,8,0,0,0,0,1353888000,1485836968,0,1,1391679060,3
235484,78956,54935,139,1,8,26,0,0,0,1353196800,1496090977,0,1,1391679060,4
235424,132184,117902,676,1,8,0,0,0,0,1367107200,1494419531,1494401002,1,1391681160,4
235541,182415,0,0,0,8,0,0,0,0,1378339200,1378409249,0,0,1391681160,3
2687,61296,9699,613,0,8,65,0,0,0,1353024000,1485242181,0,1,1391681160,5
235439,112905,147279,175,0,8,44,0,0,0,1359936000,1417432056,0,1,1391681160,4
235448,104151,223958,238,0,8,5,0,0,0,1357084800,1419168739,0,1,1391681160,3
235409,99987,100503,40,0,8,0,0,0,0,1352592000,1498790175,0,1,1391681160,4
235418,137532,103790,676,0,8,0,0,0,0,1367712000,1501556486,0,1,1391681160,4
235454,35735,62043,40,0,8,0,0,0,0,1350259200,1495969675,0,1,1391681160,3
235421,77974,81185,442,0,8,35,0,0,0,1353456000,1481911441,0,1,1391681160,3
235433,124446,157961,235,1,8,26,0,0,0,1363996800,1478223911,0,1,1391681160,4
235451,28349,242608,40,1,8,0,0,0,0,1349222400,1474460614,0,1,1391681160,4
235538,110317,7727,40,1,8,0,0,0,0,1358899200,1458626426,0,1,1391681160,3
235436,14881,225891,0,0,5,8,0,0,0,1347408000,1433169147,0,0,1391681160,3
235442,120446,251049,112,1,8,0,0,0,0,1361750400,1450569186,0,1,1391681160,3
235532,17732,221166,676,0,8,0,0,0,0,1347494400,1397690234,0,0,1391681160,3
235427,124811,130635,676,1,8,0,0,0,0,1364169600,1493770784,0,1,1391681160,4
235445,120199,221105,670,0,8,0,0,0,0,1361577600,1484403643,0,1,1391681160,3
235535,113554,227694,0,0,8,0,0,0,0,1360281600,1383091662,0,0,1391681160,3
235457,38283,227547,670,0,8,0,0,0,0,1350345600,1404482592,0,1,1391681160,3
235385,129500,76796,0,0,8,0,0,0,0,1366416000,1476325632,0,1,1391682000,4
235415,76792,239318,676,1,8,0,0,0,0,1351728000,1404447187,0,1,1391682000,3
235214,38692,134562,112,1,8,0,0,0,0,1350345600,1494034948,0,1,1391682000,4
235412,128035,60004,670,1,8,0,0,0,0,1365724800,1491840732,0,1,1391682000,4
235175,74544,33400,238,1,5,8,0,0,0,1353283200,1483137529,0,1,1391682000,4
235388,140805,19570,676,1,8,0,0,0,0,1368662400,1499730780,0,1,1391682000,3
235355,82634,225164,676,1,8,0,0,0,0,1353888000,1450556219,0,1,1391682000,4
235382,98388,19268,451,1,8,0,0,0,0,1355529600,1497569015,1495125476,1,1391682000,4
235379,60407,220007,0,0,8,65,0,0,0,1353024000,1444716481,0,1,1391682060,4
235370,87557,190835,676,1,8,26,0,0,0,1354060800,1469790583,1519238334,1,1391683320,4
235373,28922,117206,676,1,8,0,0,0,0,1349308800,1470313697,0,1,1391683320,4
235367,92331,239683,676,0,8,0,0,0,0,1354838400,1457440553,0,1,1391683320,3
235364,107683,134486,112,1,8,32,0,0,0,1357689600,1481780613,0,0,1391683320,3
235391,147750,222245,670,1,8,0,0,0,0,1370995200,1397165849,0,0,1391683320,3
235361,144914,221619,670,0,8,0,0,0,0,1370131200,1473039548,0,1,1391683320,3
235376,50928,73398,676,1,8,0,0,0,0,1351814400,1471706434,0,0,1391683320,3
235358,127460,220122,613,0,65,8,0,0,0,1365465600,1440486010,0,1,1391683320,4
235346,46509,154764,0,0,8,0,0,0,0,1351123200,1502335876,0,1,1391683380,3
235328,155513,235316,676,1,8,0,0,0,0,1372204800,1449251085,0,0,1391683380,3
235343,144794,28036,670,0,8,0,0,0,0,1370044800,1486208271,1496601386,1,1391683380,4
235334,137539,71346,676,0,8,0,0,0,0,1367712000,1490072798,0,1,1391683380,4
235331,36296,218519,0,0,8,0,0,0,0,1350259200,1466136856,0,1,1391683380,3
235337,94796,17131,670,1,8,0,0,0,0,1355356800,1494374199,0,1,1391683380,4
235340,130463,244462,670,1,8,0,0,0,0,1366761600,1415099095,0,1,1391683380,4
235319,156575,222490,676,1,8,0,0,0,0,1372377600,1490570445,0,1,1391683380,3
235325,122249,11102,613,0,8,65,0,0,0,1362614400,1487415550,0,1,1391683380,4
235322,143789,154269,676,1,8,0,0,0,0,1369785600,1484966149,0,1,1391683380,4
235352,150553,219296,505,0,77,8,0,0,0,1371859200,1475982969,0,1,1391683380,4
235349,4815,4737,40,1,8,0,0,0,0,1347321600,1487395400,0,1,1391683380,4
235259,121549,219939,220,0,8,32,0,0,0,1362268800,1401512751,0,1,1391684580,3
235262,109047,13063,508,1,8,14,0,0,0,1358294400,1499011028,0,1,1391684580,4
235277,109390,255691,451,0,8,0,0,0,0,1358467200,1463609451,0,0,1391684580,4
235307,38098,99183,676,1,8,0,0,0,0,1350345600,1488251914,0,1,1391684580,3
235304,146471,251484,511,1,8,0,0,0,0,1370649600,1419277375,0,0,1391684580,3
235268,41544,8167,220,0,64,32,8,0,0,1350604800,1492922840,0,1,1391684580,3
235286,154616,251622,40,1,8,0,0,0,0,1372204800,1427205908,0,1,1391684580,3
235310,121636,219266,235,1,8,0,0,0,0,1362268800,1468342369,0,1,1391684580,4
235298,32620,0,676,1,8,0,0,0,0,1349913600,1500238159,0,1,1391684580,4
235274,144549,14357,676,0,8,0,0,0,0,1370044800,1489512875,0,1,1391684580,4
235283,16612,231301,613,0,8,0,0,0,0,1347408000,1445776511,0,0,1391684580,3
235280,156978,1827,676,0,8,0,0,0,0,1372464000,1499294312,1497097114,1,1391684580,4
235295,72723,226769,112,1,8,0,0,0,0,1353283200,1486489785,0,1,1391684580,3
235271,7444,154878,442,1,35,8,0,0,0,1347321600,1467714723,0,1,1391684580,4
235313,145737,226296,238,0,8,5,0,0,0,1370390400,1402096915,0,1,1391684580,4
235265,165676,243816,676,0,8,0,0,0,0,1373932800,1467964480,0,1,1391684580,3
235301,154635,240423,670,1,8,0,0,0,0,1372204800,1463597598,0,0,1391684580,3
235292,8750,211678,472,0,8,116,47,0,0,1347321600,1482586097,0,1,1391684580,4
235289,29123,39748,238,0,8,0,0,0,0,1349395200,1493250970,0,1,1391684580,4
235235,57777,239479,0,0,8,0,0,0,0,1352851200,1452872986,0,1,1391686260,4
235223,55254,29613,670,0,8,0,0,0,0,1352505600,1496252924,0,1,1391686260,4
235229,188794,219270,676,1,8,0,0,0,0,1379548800,1391781941,0,1,1391686260,3
235232,0,131,676,1,8,0,0,0,0,1378166400,0,1502406064,1,1391686260,4
235256,54343,231391,676,1,8,0,0,0,0,1352419200,1452913515,0,1,1391686260,3
